gene,log2fc,coef_adjusted,pval,padj
SH3BP5,-0.5623248802114164,-0.3864793188987411,1.4479097709494042e-09,2.7446695016206443e-08
RP11-290F20.3,0.7255263548951463,0.5161055742763772,1.4663620803056334e-09,2.770288765183471e-08
FKBP1A,1.0781564005452082,0.7697318274105467,1.4938864510320298e-09,2.8128177438727245e-08
BTN3A2,-0.7152971707871281,-0.4853165454178682,1.6176038022436478e-09,3.035576901133481e-08
PLAUR,0.7970481779701845,0.5665570921332814,1.7291281730458276e-09,3.23404605965338e-08
CD38,-0.45694311283450834,-0.3166102347507303,1.8750662653769495e-09,3.4953477790797555e-08
C19orf66,-0.6968532783563106,-0.47732232467276225,1.891295637523749e-09,3.5139270934257476e-08
CTSZ,0.7774357064224169,0.5498552284801398,2.0676311770623244e-09,3.828870803464258e-08
TES,-0.5647125583490075,-0.3919223504332747,2.084078695814185e-09,3.846633408622826e-08
ARPC3,0.8836798808020765,0.6252639705800453,2.32478126179898e-09,4.276835298345599e-08
GCA,0.8241040586472944,0.5792399119016277,2.8149366969053945e-09,5.1616371916131274e-08
GIMAP6,-0.49230506761768844,-0.33843358435614546,3.3197727143060647e-09,6.067506416928771e-08
RNF126,-0.6639879527200432,-0.45835261561324153,3.342107580602921e-09,6.08849533596201e-08
TMEM176B,0.673686355371836,0.48905252507079117,3.415825589860628e-09,6.202652875310027e-08
IL12RB1,-0.5115875904497758,-0.3492045750973768,4.3015091830110065e-09,7.735823085216268e-08
LILRA5,0.8225342010102187,0.5806000021660914,4.289551398158486e-09,7.735823085216268e-08
PLP2,0.8459621076673776,0.6005337514966481,4.292154744589707e-09,7.735823085216268e-08
ZFP36,1.1450800954667784,0.822981480546898,4.541076692904475e-09,8.140569113062942e-08
H2AFY,0.9465391957271313,0.6855407289990585,4.972250609270937e-09,8.885126805292747e-08
RMDN3,-0.4082662182258669,-0.280307926019839,5.330473796728952e-09,9.49501221379243e-08
KLF4,0.8566095535822941,0.6030714600559999,5.4945723705380376e-09,9.756343535154724e-08
FAM26F,0.8553303466251765,0.6095019677416089,5.703584554742799e-09,1.0095524585697744e-07
RPL36A,1.0046805105910668,0.7212507843288655,6.110857546582416e-09,1.0782396759079853e-07
ANXA4,-0.5733470333269002,-0.39335730303325456,6.273852064480728e-09,1.1035292769216728e-07
STXBP2,0.9932890677285177,0.7024603958693879,6.364978816483918e-09,1.1160592543528521e-07
C4orf48,0.8402494459449931,0.5871580624462162,6.554592403113924e-09,1.1457264166315335e-07
ABHD17A,-0.534292697021021,-0.37062529664733523,6.8691699897310546e-09,1.196984869949719e-07
POU2F2,0.7605380670098443,0.5292675877892097,7.28889843061276e-09,1.2661922320175914e-07
RAB7L1,-0.5006844923243516,-0.34741531952678595,7.823488507230128e-09,1.3548640127798843e-07
FGL2,0.8250640658044106,0.5854340073860281,8.5772532887394e-09,1.476287368193766e-07
EIF4EBP1,0.7032722728257886,0.5062215156910975,8.562061971323037e-09,1.476287368193766e-07
SPCS2,-0.780020605664885,-0.5319243348670744,8.945859342978904e-09,1.5350219196775115e-07
PTGDS,-0.42575496200945506,-0.2928540896738706,1.0320915188475314e-08,1.7655687537358227e-07
CYBB,0.7476152046326874,0.5291764420060928,1.0919165887548563e-08,1.862232212615045e-07
DUSP1,1.1101287492625331,0.7783457636279474,1.1620844028124538e-08,1.9758956315699027e-07
MYL12B,-1.0834910444009962,-0.7244868551434657,1.1929543962821026e-08,2.0222559267489055e-07
CD33,0.6821711194521527,0.48216465509787143,1.207045182785198e-08,2.039979072472213e-07
MAFB,0.7684472911490485,0.5434523414598331,1.3027737277356136e-08,2.195154170067426e-07
RAB32,0.75724330937594,0.5262662571112249,1.3603763335527275e-08,2.2853507807078905e-07
CNPY3,0.9904506660586779,0.6985914470362308,1.3789512374125054e-08,2.3096404158571846e-07
NINJ1,0.7161030384934085,0.5098836030806115,1.3869250510327079e-08,2.316082280162061e-07
ARL6IP1,-0.6807154152995871,-0.4619945530838911,1.4089937176977531e-08,2.345953635015458e-07
GPX7,-0.31728769688908015,-0.21816015463868452,1.4313441675830182e-08,2.376116013108969e-07
JUNB,1.0978717177181916,0.7687595415347476,1.4404853771867029e-08,2.3842370063110886e-07
COX4I1,0.9440356442785214,0.6674081706332426,1.5903933565470636e-08,2.624616801054581e-07
GFI1,-0.27989666929318924,-0.1910395458653713,1.6207462532165227e-08,2.666864289383551e-07
WDR54,-0.3055598774592748,-0.21054339420443452,1.6649630168754845e-08,2.73161037651706e-07
HES6,-0.3035593537666073,-0.209353637407107,1.765809822263771e-08,2.8886177588110843e-07
LAMP1,-0.7251686309813516,-0.4911974103815051,1.9064050831887327e-08,3.109546198189529e-07
YPEL1,-0.318050697919633,-0.2200089650854941,2.0059787884663938e-08,3.2624773861115756e-07
AAK1,-0.44493880979560974,-0.30380536462756497,2.043776865054959e-08,3.314344505729299e-07
CAPN12,-0.38241632289226973,-0.26635724146629663,2.1366063788087995e-08,3.4548986719009145e-07
RPL13,0.500336743404307,0.34805092589944164,2.2683759978751417e-08,3.657430380482017e-07
TMBIM6,-0.9891068796161614,-0.670228908740402,2.2891114391526332e-08,3.6697726528815494e-07
ATM,-0.5276395481723932,-0.3610629486827009,2.2886064729821767e-08,3.6697726528815494e-07
HLA-DQB1,0.6352107406861102,0.4707172646523252,2.533931689382306e-08,4.047405433040199e-07
PABPC1,0.9497337734669079,0.6844871512701719,2.5390959052399753e-08,4.047405433040199e-07
RNH1,0.8405481798095418,0.6034251591610434,2.6886779882205395e-08,4.273703170511458e-07
LYL1,0.6530488242292635,0.4582834230819282,2.7371932076957668e-08,4.3385285560398157e-07
TSEN54,-0.42745049596864876,-0.29568491396234053,2.759475542888468e-08,4.361525991872449e-07
TMSB4X,0.3196462669630127,0.20877110290971174,2.8108883718917652e-08,4.4178976623766647e-07
CX3CR1,-0.6681642504266075,-0.4654662414228308,2.806298785785284e-08,4.4178976623766647e-07
FBXO6,-0.5186168223601777,-0.35146321123259205,2.8852710929802268e-08,4.522138576176551e-07
RASAL3,-0.5189217046044947,-0.356912571999966,3.1646522592508545e-08,4.923726404033633e-07
C10orf54,0.9750673338869522,0.695115116786046,3.163206094617021e-08,4.923726404033633e-07
RPSA,-0.9661768627332502,-0.6331479139662768,3.167822548308932e-08,4.923726404033633e-07
RORA,-0.41227298403434315,-0.28526550138175594,3.207002212417484e-08,4.970853429247101e-07
MS4A7,0.6860127389201379,0.48235484959388947,3.2728400177919835e-08,5.058927090862485e-07
SOD2,0.8259803893682076,0.5832432709158174,3.5492596322733194e-08,5.471125218869669e-07
RPS3A,-0.9535165318726354,-0.6531674386439765,3.664617655733585e-08,5.633471141457848e-07
PPP2R5C,-0.6088921926289119,-0.4182522118157157,3.747081771323496e-08,5.744501589862332e-07
CD47,-0.6726900168797251,-0.45336690173234845,4.157940214966956e-08,6.357003418577545e-07
GNG2,-0.5661678325449457,-0.38998414639200074,4.2686799390032046e-08,6.508576939605158e-07
APLP2,0.8555073167729144,0.5979349145008405,4.461328214274116e-08,6.783878756176711e-07
IL1B,0.8567224601925855,0.5933140022689337,4.515419452894174e-08,6.847572581132219e-07
SLAMF7,-0.39911334454261094,-0.2768914362877475,5.3545559304260975e-08,8.098224616070305e-07
EIF4A2,-0.9344076255265942,-0.6263284644241184,5.388303777541145e-08,8.127358197791227e-07
STAT4,-0.3871161357880604,-0.26812542527201794,5.4131854227149856e-08,8.129482884859231e-07
YBX1,0.9490107584026807,0.6884375397284986,5.4186893582914856e-08,8.129482884859231e-07
BID,0.7597380037180305,0.5492116136679941,5.4508187421646355e-08,8.155878389942872e-07
SYNE1,-0.3978580431739633,-0.2767014405611052,5.741568655187904e-08,8.568069607515779e-07
ICAM2,-0.7087747287531561,-0.48297230491598736,5.994927367621732e-08,8.922423729370169e-07
RNASE6,0.6889226853727367,0.48807677780174324,6.082521213790308e-08,9.028842997507254e-07
SLC11A1,0.6975636956913622,0.4880233183944937,6.327965896055087e-08,9.368394892550156e-07
VSTM1,0.6768912090750018,0.46909679376631563,6.362293333481428e-08,9.394428393201129e-07
PRELID1,0.9517445946207959,0.6878708921223119,6.829878880003204e-08,1.0058385930629389e-06
C5AR1,0.7562157990283601,0.5217280059070366,7.014844772056105e-08,1.0303741889007017e-06
RUNX3,-0.5342865486412527,-0.365186507836279,7.0462165870959e-08,1.0322799287257206e-06
PRKCQ-AS1,-0.3137750372365327,-0.21665617286275457,7.371954062917017e-08,1.0771883918496714e-06
VAMP7,-0.43762916017297593,-0.30110415077283303,7.675700449994866e-08,1.1157865678887763e-06
CLTA,0.8494548173324249,0.6041613482092378,7.675879793353548e-08,1.1157865678887763e-06
CIRBP,-1.049136306012594,-0.7107899586645717,7.735032909082062e-08,1.1214798359912003e-06
SIPA1,-0.535751195891663,-0.3715119954272332,8.412737094430816e-08,1.216594531877611e-06
TCEB2,1.0097267395413578,0.7015508299572769,8.436560314506904e-08,1.2169033399665356e-06
PAIP2,-0.7915056930808287,-0.5335130498069883,9.661352156116771e-08,1.3899960755890052e-06
RPL36,0.8439446651814314,0.6001554287704086,9.822437159781385e-08,1.4095574144126176e-06
ITGB2,-0.9943101287266902,-0.6526655482147633,1.0063573423425661e-07,1.4404773081337089e-06
C14orf1,-0.44348370758232225,-0.30930757572336215,1.0306590043132782e-07,1.4715083137918077e-06
SPINT2,0.5932554440211398,0.4260382795900224,1.0573704786648311e-07,1.5058136436011087e-06
TMEM50A,-0.7521478933875021,-0.5124432285494449,1.0861216158717962e-07,1.5428426295333286e-06
SDF4,-0.5877965427001035,-0.3999851199683684,1.1664626479438292e-07,1.6527833125284913e-06
PFN1,-0.722376320661943,-0.4895327726179082,1.235319471787226e-07,1.7459389310322732e-06
TERF2IP,-0.6363051952805384,-0.4333421433758582,1.2705329419251743e-07,1.7911960646085811e-06
HLA-DQA1,0.5956008144266187,0.4377733753687993,1.282348175028137e-07,1.803322208040821e-06
OCIAD2,-0.4417815092954076,-0.3046007598475542,1.2965348566338698e-07,1.8187142701431608e-06
FCGR2A,0.7194180900801146,0.5044963284579737,1.30580337191361e-07,1.827147810425752e-06
PLEKHA1,-0.3493886026379251,-0.23974442577962457,1.309241057427164e-07,1.8274008888616459e-06
SEPT6,-0.5317937461083216,-0.3607221534433895,1.3555394342082704e-07,1.887327981474592e-06
RPS11,0.8808827549684437,0.6369932411103244,1.4042032898748349e-07,1.950243727595965e-06
EIF3K,0.8858162492910943,0.6415630808784188,1.5048771059096443e-07,2.084905047224448e-06
ID1,0.6413839289518426,0.45629035481294755,1.6225693967276535e-07,2.24242287808839e-06
PGLS,0.8542780707758724,0.6102761376387169,1.665414980015322e-07,2.2959811923503613e-06
BUB3,-0.6081319863164355,-0.4167098553703231,1.7655517093180466e-07,2.4280663335744017e-06
MSRB1,0.6955897218204216,0.48769524739863235,1.837367578010292e-07,2.520652684649327e-06
LIMD2,-0.9957676816927525,-0.6685825849799437,1.994712166599675e-07,2.729836577266043e-06
RASA3,-0.369768073812878,-0.2527500785286273,2.1054400908414514e-07,2.8743611556475387e-06
CAP1,-0.9112818063956758,-0.6118145533128697,2.3769676714361437e-07,3.237176117579661e-06
CCDC28B,-0.41798998831866196,-0.2890660512543415,2.396094173417571e-07,3.2553231009796588e-06
CFL1,-0.7411650813034032,-0.48329981593110855,2.6378260580023186e-07,3.5750826114615965e-06
PSMC4,-0.6002814942525009,-0.4031509186395752,2.64465194236221e-07,3.575696879179364e-06
ABHD14A,-0.4481965481639158,-0.30762410053423783,2.7593891612557026e-07,3.721858794184074e-06
TTC14,-0.3571620894699359,-0.2469482250014859,2.7750309795506385e-07,3.733980533874972e-06
FOLR3,0.6552270704937663,0.45678076958958225,2.9017576590933986e-07,3.895158427074894e-06
TSTD1,-0.4922539887703822,-0.34208095642704167,2.922608526677953e-07,3.913784353983293e-06
CD4,0.5990489805850926,0.42277977346578666,2.9507538250495853e-07,3.942066598179339e-06
HIGD2A,0.9106901860767077,0.6517386600437926,3.0648374656123843e-07,4.084751311057266e-06
SELL,-0.9058284945107924,-0.621307551870182,3.110059420148854e-07,4.135199859349578e-06
ZBTB16,-0.3533478367412692,-0.2443690470832798,3.1185009262196813e-07,4.136621441375563e-06
BPGM,-0.3227557992819377,-0.22205610416932056,3.1488548625731285e-07,4.1670341117683544e-06
HBA1,-0.3795633026971066,-0.26175879739683283,3.369829145476301e-07,4.448967373004124e-06
PTPRC,-0.8268445161974678,-0.556701274388662,3.515283838241411e-07,4.630107421683699e-06
MVD,-0.37658731490657654,-0.25887522113441286,3.5565349279513476e-07,4.6734701360035155e-06
LILRB2,0.5259106925745949,0.3827525879165259,3.5693873753532825e-07,4.679400131567118e-06
LRRC25,0.5755403710690162,0.41245839344701296,3.739321426418442e-07,4.890753502012559e-06
CD36,0.5455802623624488,0.3849595335357512,3.941558045501172e-07,5.1432749286760645e-06
CALR,-0.7903395647166535,-0.5292120958654989,3.9818334544943663e-07,5.183774365004151e-06
RP4-728D4.2,-0.3601357554946793,-0.24555162505083136,4.037641508569705e-07,5.244260764950143e-06
ASCL2,-0.5391132417377174,-0.36813432500371895,4.138816780772884e-07,5.363256572036179e-06
RHOH,-0.3376908586741894,-0.23098046869248345,4.2304104455770384e-07,5.469316361781743e-06
EOMES,-0.2639108174019971,-0.18045000148481133,4.2689874380977746e-07,5.506503106934853e-06
PPP3CC,-0.3670458464236961,-0.2547086048790629,4.3522100274694683e-07,5.600974877094309e-06
ATG3,0.6557054402371412,0.47213626744524834,4.390862694075308e-07,5.626010697789734e-06
CLEC2B,-0.42293930504519184,-0.2865750456363986,4.3917174935517793e-07,5.626010697789734e-06
FCER1G,0.8328067247462542,0.5877754937879257,4.5334735566059497e-07,5.794378160846466e-06
TMEM126B,-0.5080707602179448,-0.34717088414544583,4.680613674593847e-07,5.96884621094229e-06
CEP78,-0.2834225931076845,-0.1950266440232686,4.780041831000739e-07,6.081817395407063e-06
FCGR1A,0.587825650763762,0.41346859057065294,4.873106926025915e-07,6.186199765142853e-06
SYNE2,-0.3177936268522558,-0.2196243191209719,5.056904031903771e-07,6.4050312693029484e-06
CARS2,0.6191917176411329,0.4304893911148644,5.532593117132368e-07,6.991752247799486e-06
CPPED1,0.5948105971415668,0.4274734805243277,5.654946417795331e-07,7.130315584325753e-06
SPOCK2,-0.4145331370363195,-0.28607249311779326,5.983481337243493e-07,7.5276488303303226e-06
CD63,-0.981412117842583,-0.6587349337021936,6.156492003823051e-07,7.727981349765355e-06
PSMB10,-0.8811538856175289,-0.5926191643190085,6.398942777527924e-07,8.014390161765443e-06
IL8,0.8738025731977236,0.600574252920018,6.55982080604917e-07,8.197584530677482e-06
ATF6B,-0.5511838440885236,-0.37547905014708993,6.610320066333483e-07,8.242334642710483e-06
RPS14,0.47182993109319304,0.32731526838977687,6.738354535844959e-07,8.383349734063428e-06
QPCT,0.5701335374955285,0.3998571513197809,6.87804853762906e-07,8.53821467801696e-06
SLAMF6,-0.2567393343415002,-0.17698257399921075,6.9315049401525e-07,8.58557929783569e-06
SRP9,-0.7286478400083062,-0.49768036498224916,7.146785801303913e-07,8.832734610378031e-06
HSP90AA1,-0.9079922942326228,-0.6037509934904705,7.667653731216321e-07,9.455649469418633e-06
CD1D,0.5055122173167216,0.36242018353447986,7.704857059411201e-07,9.480691438674615e-06
PRPSAP1,-0.3471282776532979,-0.23696870117465219,8.10723874096702e-07,9.95398612156804e-06
CD300E,0.552348424608841,0.3863540995476212,9.041018959573353e-07,1.1076235236280804e-05
G0S2,0.7969254683487939,0.5406328540053281,9.084011627554651e-07,1.1104659965622908e-05
MYADM,0.6701329788266968,0.4787765204530116,9.516741148390871e-07,1.1608355344265473e-05
TMEM109,-0.43704287131618463,-0.29661329714412976,1.1469836499973526e-06,1.396035848185498e-05
HNRNPA3,-0.7505871508309221,-0.5059039585103193,1.152386060421709e-06,1.3995753647242877e-05
OSCAR,0.5076267010134171,0.3578148697217814,1.167326052134256e-06,1.4146579867225293e-05
NFATC2,-0.3223945927194631,-0.22286144379257852,1.1728008047957972e-06,1.4182295939028487e-05
LBH,-0.42873228266552926,-0.2966311336551389,1.1816547042126238e-06,1.4258633430832326e-05
RHOB,0.6607043739584451,0.4656370891572252,1.4492220254790803e-06,1.744975275743159e-05
BATF,-0.38218096463456397,-0.2617609837445418,1.459216866131382e-06,1.7532475023261636e-05
CD37,0.8709473172280993,0.616076091593274,1.5734959005585628e-06,1.8865139953064305e-05
PRR5,-0.2826902264868166,-0.1923489766117066,1.608659157399761e-06,1.924560028181249e-05
MOB4,-0.4103864633413663,-0.28036615710913004,1.6180980823714733e-06,1.9317336894013485e-05
MAD2L2,-0.5235126524822893,-0.36196075805332456,1.6513383294254034e-06,1.967231287984276e-05
ARID5B,-0.3016184650581264,-0.20617057853712398,1.6670527328319206e-06,1.981744255067777e-05
VDAC3,-0.534104848970616,-0.3639446668304255,1.7037126676404712e-06,2.0210426592242462e-05
CD8A,-0.3668175394546757,-0.25408749871584324,1.7683328438911643e-06,2.093273330606186e-05
VAMP2,-0.786726639178653,-0.5400661975919919,1.8157060084660246e-06,2.144826613369024e-05
MLC1,-0.23592928310228087,-0.1623470573324178,1.8695090306884385e-06,2.2037426830237034e-05
CD302,0.4837011625559866,0.3461539918785536,1.9251588264117806e-06,2.2645841037728512e-05
TNFAIP2,0.5255824206897605,0.36736711539084205,1.931218320116413e-06,2.2669594130069442e-05
MBP,-0.47765240373815343,-0.33067525334980213,1.964044327405183e-06,2.3006790649416455e-05
EHD1,-0.44229904808751647,-0.30452606486384426,1.9877812892802117e-06,2.3236335029481807e-05
NHLRC3,-0.3601174393423624,-0.24872915308224994,2.0854877225036944e-06,2.4327799607002555e-05
NAE1,-0.29818620729485734,-0.2057098966061573,2.1942950691138214e-06,2.554396189377106e-05
GRINA,0.5613844790764985,0.3969199412923183,2.2031344679961534e-06,2.5593762939806245e-05
DEF6,-0.5581686184836775,-0.3851608570580439,2.2697721932654933e-06,2.6313412761183228e-05
CYFIP2,-0.43967080921703106,-0.30248561965215287,2.2750785977237175e-06,2.6320548477995418e-05
CLK1,-0.4253395809119586,-0.2943620467071903,2.3864539004511505e-06,2.755224863257491e-05
TNFRSF18,-0.2515990308811872,-0.17198736382944094,2.453908685913145e-06,2.827285757014098e-05
CLEC7A,0.5233211927962163,0.37167208917403644,2.4663681065896865e-06,2.8358179192776088e-05
ASAH1,0.7462457927751922,0.5393202698350503,2.4960721108979896e-06,2.864102375101967e-05
C1orf162,0.8751835078928265,0.6170925908743568,2.5358107442793323e-06,2.903762058398231e-05
ORMDL3,-0.35267759885302546,-0.2393709739020097,2.629291126588886e-06,3.004674645883959e-05
HSH2D,-0.4502686381371736,-0.3086406274236948,2.6437560559900637e-06,3.015064071170782e-05
SLFN12L,-0.2512023958926348,-0.1747626907762142,2.7727802503052614e-06,3.1557951286942844e-05
PNISR,-0.6330241962587032,-0.42311959904550894,2.8207920481830782e-06,3.2039401178856787e-05
TMEM14C,0.5526584233370213,0.3933918185182322,3.0603547913468074e-06,3.469020350352917e-05
YBX3,0.573316807376011,0.40010987193302056,3.229095916183961e-06,3.652914755183106e-05
SEPT1,-0.4999297034653775,-0.3488703874653522,3.285507567936922e-06,3.70925210537104e-05
PTGER2,-0.5505588591352881,-0.3753349734549315,3.301885277274644e-06,3.7202566848971943e-05
TROVE2,-0.36926919513838774,-0.2528949195588299,3.384289153502675e-06,3.805460208477657e-05
SLC25A5,0.831880598171358,0.6061962954849854,3.4747103681189254e-06,3.899319975103058e-05
